Musteri_ID,Musteri_Yas,Musteri_Cins,Ayliq_Emekhaqqi,Bankla_Emekdasliq_Muddeti_Ay,Risk_Seqmenti,Aktiv_Kartlarin_Sayi,Kredit_Karti_Limiti,Kredit_Karti_Borcu,Istehlak_Krediti_Statusu,Ayliq_Kredit_Odenisi,Depozit_Portfeli_Hecmi,Son_3_Ayda_Mobil_Tetbiqe_Giris_Sayi,Son_1_Ayda_Filiala_Muraciet_Sayi,Qebz_ID,Tranzaksiya_Tarixi_Saati,Umumi_Mebleg,Odenis_Novu_Detalli,Satici_Adi,MCC_Kateqoriya,Umumi_EDV_Meblegi,Qaytarilan_EDV_Meblegi,EDV_Muraciet_Statusu,EDV_Imtina_Sebebi
10026,40,Kişi,3334.0,109,Aşağı,1,10002.0,1472.5,Yoxdur,0.0,23166.74,33,0,1328348970935,2025-06-18 10:10:08.818195,122.24,Nağdsız_Bankın_Kartı,DeFacto,Geyim/Ayaqqabı,18.65,2.8,Təsdiqləndi,
10039,68,Kişi,609.0,278,Aşağı,2,0.0,0.0,,0.0,2765.07,13,0,8309201025559,2025-07-05 01:48:42.693847,8.04,Nağdsız_Bankın_Kartı,,Supermarket,1.23,0.18,Təsdiqləndi,
10083,49,Kişi,1136.0,300,Orta,4,2272.0,568.66,Aktiv,421.24,3253.3,45,0,3398156193955,2025-04-04 20:19:56.342081,58.78,Nağdsız_Bankın_Kartı,Neptun,Supermarket,8.97,1.35,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,2495480662540,2025-04-25 05:59:12.242175,84.0,Nağdsız_Bankın_Kartı,Favorit,Supermarket,12.81,1.92,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,,0.0,28642.4,42,0,4374652905882,2025-06-13 05:49:00.368760,130.03,Nağdsız_Bankın_Kartı,Optimal,Elektronika/Məişət,19.84,2.98,Təsdiqləndi,
10038,73,Kişi,633.0,7,Aşağı,4,0.0,0.0,Yoxdur,0.0,2290.23,10,0,5154823776070,2025-09-06 16:03:44.608781,50.59,Nağd,Bazarstore,Supermarket,7.72,0.77,Təsdiqləndi,
10074,29,Qadın,1956.0,34,,1,2934.0,1518.85,Yoxdur,0.0,9748.54,58,0,3808117896135,2025-04-19 05:17:08.579643,11.21,Nağdsız_Bankın_Kartı,Vapiano,Restoran/Kafe,1.71,0.26,Təsdiqləndi,
10023,34,Kişi,,26,Aşağı,4,2700.0,404.67,Aktiv,593.32,6588.82,61,0,9909098344054,2025-07-11 10:09:30.745261,107.29,Nağdsız_Bankın_Kartı,Azpetrol,YDM,16.37,2.46,Təsdiqləndi,
10059,31,Kişi,983.0,3,Orta,1,1966.0,1116.0,Yoxdur,0.0,1775.92,43,0,3604361859105,2025-07-22 01:44:18.111760,12.99,Nağdsız_Bankın_Kartı,Mado,Restoran/Kafe,1.98,0.3,Təsdiqləndi,
10031,42,Kişi,1940.0,51,Orta,2,3880.0,0.0,Yoxdur,0.0,5779.89,37,0,7030021169136,2025-08-13 20:33:04.792227,86.75,Nağdsız_Bankın_Kartı,Neptun,Supermarket,13.23,1.98,Təsdiqləndi,
10012,35,Kişi,2741.0,118,Aşağı,1,8223.0,2453.33,Yoxdur,0.0,37133.19,50,0,4798945912627,2025-09-18 15:29:31.111822,92.91,Nağdsız_Bankın_Kartı,Coffeesta,Restoran/Kafe,14.17,2.13,Təsdiqləndi,
10011,54,Kişi,3182.0,300,Aşağı,4,9546.0,2277.84,Yoxdur,0.0,35253.94,52,0,8650149280809,2025-04-13 11:34:44.316993,72.58,Nağdsız_Bankın_Kartı,DeFacto,Geyim/Ayaqqabı,11.07,1.66,Təsdiqləndi,
10052,46,Kişi,2511.0,129,Aşağı,3,7533.0,2393.24,Yoxdur,0.0,18233.19,45,0,9979774002725,2025-07-09 06:31:46.499327,263.19,Nağd,Nike Store,Geyim/Ayaqqabı,40.15,4.01,Təsdiqləndi,
10030,30,Kişi,1311.0,62,Aşağı,3,1966.5,1047.63,Aktiv,354.28,3286.91,67,0,2835619529477,2025-04-23 00:39:29.996311,28.29,Nağdsız_Bankın_Kartı,Mado,Restoran/Kafe,4.32,0.65,Təsdiqləndi,
10058,46,Qadın,,88,Aşağı,3,9156.0,3217.52,Yoxdur,0.0,42250.7,56,0,8207612761457,2025-08-12 12:37:44.331759,73.24,Nağdsız_Başqa_Kart,KFC,Restoran/Kafe,11.17,1.68,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,9870661103841,2025-05-22 16:57:45.998163,151.63,Nağdsız_Bankın_Kartı,Azpetrol,YDM,23.13,3.47,Təsdiqləndi,
10022,44,Qadın,2792.0,3,Aşağı,3,8376.0,5787.5,Yoxdur,0.0,25146.61,57,0,9684390602582,2025-06-04 03:44:02.952361,285.37,Nağdsız_Bankın_Kartı,Favorit,Supermarket,43.53,6.53,İmtina edildi,Müddət keçib
10041,80,Kişi,571.0,300,Aşağı,2,0.0,0.0,Yoxdur,0.0,5550.38,25,0,6411000983943,2025-06-26 07:27:02.645792,7.24,Nağdsız_Bankın_Kartı,Bravo,Supermarket,1.1,0.17,Təsdiqləndi,
10011,54,Kişi,3182.0,300,Aşağı,4,9546.0,2277.84,Yoxdur,0.0,35253.94,52,0,3212370935421,2025-04-26 21:07:21.591275,164.18,Nağdsız_Bankın_Kartı,Nike Store,Geyim/Ayaqqabı,25.04,3.76,Təsdiqləndi,
10058,46,Qadın,,88,Aşağı,3,9156.0,3217.52,Yoxdur,0.0,42250.7,56,0,8512690776754,2025-04-14 02:10:45.719338,156.35,Nağdsız_Bankın_Kartı,Coffeesta,Restoran/Kafe,23.85,3.58,Təsdiqləndi,
10058,46,Qadın,3052.0,88,Aşağı,3,9156.0,3217.52,Yoxdur,0.0,42250.7,56,0,9175564996057,2025-06-03 03:56:47.678961,170.93,Nağdsız_Bankın_Kartı,Socar,YDM,26.07,3.91,Təsdiqləndi,
10007,72,Kişi,738.0,131,,4,0.0,0.0,Yoxdur,0.0,4171.43,8,0,2489301589474,2025-07-05 22:14:24.484075,25.56,Nağdsız_Bankın_Kartı,Favorit,Supermarket,3.9,0.58,Təsdiqləndi,
10074,29,Qadın,1956.0,34,Aşağı,1,2934.0,1518.85,Yoxdur,0.0,9748.54,58,0,7102560645414,2025-09-07 04:58:38.029636,39.33,Nağdsız_Bankın_Kartı,Neptun,Supermarket,6.0,0.9,Təsdiqləndi,
10012,35,Kişi,2741.0,118,Aşağı,1,8223.0,2453.33,Yoxdur,0.0,37133.19,50,0,7704931330892,2025-07-19 21:01:31.890540,162.36,Nağdsız_Bankın_Kartı,Optimal,Elektronika/Məişət,24.77,3.72,Təsdiqləndi,
10082,36,Qadın,1742.0,161,Orta,1,3484.0,1607.44,Aktiv,741.73,2264.03,24,0,9640479018514,2025-07-02 12:03:29.613662,62.7,Nağdsız_Bankın_Kartı,Ganjlik Mall Bouncers,Əyləncə/Asudə Vaxt,9.56,1.43,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,3813587672753,2025-05-25 22:38:45.999776,73.2,Nağdsız_Bankın_Kartı,Mado,Restoran/Kafe,11.17,1.68,Təsdiqləndi,
10080,65,Kişi,530.0,25,Aşağı,3,0.0,0.0,Yoxdur,0.0,5146.08,21,0,3879990487630,2025-04-16 11:10:49.941507,5.0,Nağdsız_Bankın_Kartı,Bazarstore,Supermarket,0.76,0.11,Təsdiqləndi,
10041,80,Kişi,571.0,300,Aşağı,2,0.0,0.0,Yoxdur,0.0,5550.38,25,0,0668119303934,2025-05-14 05:35:26.429849,39.2,Nağdsız_Bankın_Kartı,Favorit,Supermarket,5.98,0.9,Təsdiqləndi,
10033,80,Kişi,727.0,54,Aşağı,3,0.0,0.0,,0.0,4369.4,14,0,0717452620119,2025-05-29 23:03:37.154689,13.53,Nağdsız_Bankın_Kartı,Azercell Balans Artımı,Kommunal/Telekommunikasiya,2.06,0.31,Təsdiqləndi,
10052,46,Kişi,2511.0,129,Aşağı,3,7533.0,2393.24,Yoxdur,0.0,18233.19,45,0,3330061086274,2025-09-22 00:56:13.541621,108.45 AZN,Nağd,DeFacto,Geyim/Ayaqqabı,16.54,1.65,Təsdiqləndi,
10011,54,Kişi,3182.0,300,Aşağı,4,9546.0,2277.84,Yoxdur,0.0,35253.94,52,0,3534730301714,2025-05-17 00:55:17.525416,188.41,Nağd,Azpetrol,YDM,28.74,2.87,Gözləmədə,
10011,54,Kişi,3182.0,300,Aşağı,4,9546.0,2277.84,Yoxdur,0.0,35253.94,52,0,8593325501845,2025-06-27 05:46:07.205011,127.83,Nağdsız_Başqa_Kart,Mado,Restoran/Kafe,19.5,2.92,Təsdiqləndi,
10041,80,Kişi,571.0,300,Aşağı,2,0.0,0.0,Yoxdur,0.0,5550.38,25,0,7480368660560,2025-05-08 20:51:30.579662,5.0,Nağdsız_Bankın_Kartı,Hippokrat,Aptek,0.76,0.11,Təsdiqləndi,
10058,46,Qadın,3052.0,88,Aşağı,3,9156.0,3217.52,Yoxdur,0.0,42250.7,56,0,4870123073347,2025-06-28 04:18:22.892171,272.81,Nağdsız_Bankın_Kartı,Lukoil,YDM,41.62,6.24,Təsdiqləndi,
10056,32,Qadın,1262.0,106,Orta,2,2524.0,821.3,Yoxdur,0.0,2655.28,44,0,3214010990825,2025-05-17 06:35:38.844371,52.4,Nağdsız_Bankın_Kartı,Neptun,Supermarket,7.99,1.2,Təsdiqləndi,
10085,23,Kişi,2469.0,1,Aşağı,3,3703.5,0.0,Aktiv,689.41,4438.17,74,0,3302185324199,2025-09-07 07:58:39.380092,101.7,Nağd,Mado,Restoran/Kafe,15.51,1.55,Təsdiqləndi,
10098,26,Qadın,2361.0,75,Aşağı,2,3541.5,1597.35,Yoxdur,0.0,2875.84,59,1,0546563430041,2025-08-24 10:01:21.700379,48.33,Nağdsız_Bankın_Kartı,Zəfəran Aptek,Aptek,7.37,1.11,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,4220212073227,2025-08-13 05:42:03.251799,132.87,Nağdsız_Bankın_Kartı,Araz,Supermarket,20.27,3.04,Təsdiqləndi,
10046,47,Qadın,2567.0,51,,1,7701.0,4956.76,Yoxdur,0.0,35656.72,48,0,4483267730044,2025-06-07 10:12:32.059995,123.35,Nağdsız_Bankın_Kartı,Irshad,Elektronika/Məişət,18.82,2.82,Təsdiqləndi,
10090,38,Kişi,1857.0,88,Orta,4,3714.0,0.0,Aktiv,636.01,5545.23,50,0,2133183671646,2025-08-15 21:31:31.353834,96.23,Nağdsız_Bankın_Kartı,Araz,Supermarket,14.68,2.2,Təsdiqləndi,
10007,72,Kişi,738.0,131,Aşağı,4,0.0,0.0,Yoxdur,0.0,4171.43,8,0,7115505285337,2025-06-27 19:32:10.518482,6.31,Nağdsız_Bankın_Kartı,Avis Aptek,Aptek,0.96,0.14,Təsdiqləndi,
10012,35,Kişi,2741.0,118,Aşağı,1,8223.0,2453.33,Yoxdur,0.0,37133.19,50,0,5084981194998,2025-07-29 10:42:06.853088,168.16,Nağdsız_Bankın_Kartı,Favorit,Supermarket,25.65,3.85,Təsdiqləndi,
10052,46,Kişi,2511.0,129,Aşağı,3,7533.0,2393.24,Yoxdur,0.0,18233.19,45,0,6381300110955,2025-09-11 18:58:10.936284,199.68,Nağdsız_Bankın_Kartı,Araz,Supermarket,30.46,4.57,Təsdiqləndi,
10075,26,Kişi,2389.0,21,Aşağı,3,3583.5,0.0,Aktiv,988.87,4300.07,55,0,6980957977048,2025-05-10 10:11:48.291289,30.19,Nağdsız_Bankın_Kartı,Coffeesta,Restoran/Kafe,4.61,0.69,Təsdiqləndi,
10093,33,Qadın,1560.0,82,Aşağı,2,2340.0,852.84,Yoxdur,0.0,7227.29,47,0,8037265240421,2025-09-03 13:26:35.751755,95.63,Nağdsız_Bankın_Kartı,Park Cinema,Əyləncə/Asudə Vaxt,14.59,2.19,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,6712062769303,2025-08-25 05:35:35.848424,132.88,Nağdsız_Bankın_Kartı,Mango,Geyim/Ayaqqabı,20.27,3.04,Təsdiqləndi,
10035,32,Kişi,2421.0,22,Aşağı,2,3631.5,0.0,Aktiv,702.8,10202.17,51,0,0660912544779,2025-06-02 03:04:16.363957,15.31,Nağdsız_Bankın_Kartı,Mado,Restoran/Kafe,2.34,0.35,Təsdiqləndi,
10013,38,Kişi,3018.0,188,,1,9054.0,0.0,Yoxdur,0.0,18187.02,59,0,7534007518018,2025-06-15 19:39:06.968251,162.55,Nağdsız_Bankın_Kartı,Kontakt Home,Elektronika/Məişət,24.8,3.72,Təsdiqləndi,
10052,46,Kişi,2511.0,129,Aşağı,3,7533.0,2393.24,Yoxdur,0.0,18233.19,45,0,0569703787946,2025-09-16 23:26:38.397386,83.35,Nağdsız_Bankın_Kartı,Lukoil,YDM,12.71,1.91,Təsdiqləndi,
10096,31,Qadın,2190.0,5,Aşağı,1,3285.0,1156.37,Aktiv,519.87,5827.61,69,0,1945385892749,2025-09-21 01:01:15.716856,34.5,Nağdsız_Bankın_Kartı,Optimal,Elektronika/Məişət,5.26,0.79,Təsdiqləndi,
10094,37,Kişi,952.0,50,Orta,1,1904.0,0.0,Aktiv,314.34,1728.1,21,0,4066509863114,2025-08-06 08:48:52.978654,27.65,Nağdsız_Bankın_Kartı,Bazarstore,Supermarket,4.22,0.63,İmtina edildi,Müddət keçib
10046,47,Qadın,2567.0,51,Aşağı,1,7701.0,4956.76,Yoxdur,0.0,35656.72,48,0,6165482312762,2025-06-15 06:12:47.951803,215.14,Nağdsız_Bankın_Kartı,BakuBus Kart Artırılması,Nəqliyyat,32.82,4.92,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,2488538308662,2025-06-26 23:53:58.695394,99.42,Nağdsız_Bankın_Kartı,Bazarstore,Supermarket,15.17,2.28,Təsdiqləndi,
10012,35,Kişi,2741.0,118,Aşağı,1,8223.0,2453.33,Yoxdur,0.0,37133.19,50,0,8382730196083,2025-08-14 12:30:23.484061,182.09,Nağdsız_Başqa_Kart,Nike Store,Geyim/Ayaqqabı,27.78,4.17,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,0788457720818,2025-06-02 02:10:18.974730,230.35,Nağdsız_Bankın_Kartı,,Aptek,35.14,5.27,Təsdiqləndi,
10012,35,Kişi,2741.0,118,Aşağı,1,8223.0,2453.33,Yoxdur,0.0,37133.19,50,0,4206260768040,2025-06-26 07:56:16.550542,159.5,Nağdsız_Bankın_Kartı,Favorit,Supermarket,24.33,3.65,Təsdiqləndi,
10063,33,Qadın,1353.0,128,Aşağı,1,2029.5,294.21,Yoxdur,0.0,4779.42,61,0,5762740323598,2025-08-14 09:30:23.689875,67.29,Nağdsız_Bankın_Kartı,Coffeesta,Restoran/Kafe,10.26,1.54,Təsdiqləndi,
10022,44,Qadın,2792.0,3,Aşağı,3,8376.0,5787.5,Yoxdur,0.0,25146.61,57,0,1921698479959,2025-06-23 09:31:45.080471,67.08,Nağdsız_Bankın_Kartı,Socar,YDM,10.23,1.53,Təsdiqləndi,
10001,38,Qadın,1573.0,63,Orta,4,3146.0,1812.85,Yoxdur,0.0,3997.55,49,0,8990816340865,2025-04-19 15:00:17.643389,5.91,Nağd,Bravo,Supermarket,0.9,0.09,Təsdiqləndi,
10019,48,Kişi,1702.0,259,Orta,4,3404.0,2686.59,Aktiv,479.12,2206.67,34,0,5591335077335,2025-08-18 17:24:43.325431,9.36,Nağdsız_Bankın_Kartı,Mango,Geyim/Ayaqqabı,1.43,0.21,Təsdiqləndi,
10019,48,Kişi,1702.0,259,Orta,4,3404.0,2686.59,Aktiv,479.12,2206.67,34,0,6300613460991,2025-06-21 19:43:56.434364,22.81,Nağdsız_Bankın_Kartı,DeFacto,Geyim/Ayaqqabı,3.48,0.52,Təsdiqləndi,
10081,28,Kişi,2308.0,42,,4,3462.0,1952.21,Yoxdur,0.0,10794.41,60,0,9067269330334,2025-09-25 22:03:49.908298,49.54,Nağdsız_Bankın_Kartı,Bir-İki Dönər,Restoran/Kafe,7.56,1.13,Gözləmədə,
10044,22,Kişi,471.0,32,,4,0.0,0.0,Yoxdur,0.0,438.35,70,0,1482998842131,2025-04-21 18:58:48.878326,54.53,Nağdsız_Bankın_Kartı,Neptun,Supermarket,8.32,1.25,Təsdiqləndi,
10054,29,Qadın,2417.0,64,Aşağı,4,3625.5,0.0,Aktiv,751.61,4938.75,66,1,0172897799576,2025-07-13 02:12:01.910746,31.18,Nağdsız_Başqa_Kart,Mado,Restoran/Kafe,4.76,0.71,Təsdiqləndi,
10049,50,Kişi,1301.0,197,Orta,1,2602.0,0.0,Yoxdur,0.0,1956.12,22,0,7457620396674,2025-06-08 17:33:03.364429,59.78,Nağdsız_Bankın_Kartı,Bolt,Nəqliyyat,9.12,1.37,Təsdiqləndi,
10008,43,Kişi,1097.0,297,Orta,3,2194.0,275.51,Yoxdur,0.0,1857.22,49,0,0205458560672,2025-06-16 08:38:48.301256,11.42,Nağdsız_Bankın_Kartı,Neptun,Supermarket,1.74,0.26,Təsdiqləndi,
10012,35,Kişi,2741.0,118,Aşağı,1,8223.0,2453.33,Yoxdur,0.0,37133.19,50,0,0324952962940,2025-04-06 11:03:54.737776,189.42,Nağd,Bazarstore,Supermarket,28.89,2.89,Təsdiqləndi,
10013,38,Kişi,3018.0,188,Aşağı,1,9054.0,0.0,Yoxdur,0.0,18187.02,59,0,1616836838493,2025-04-13 05:42:18.263070,139.38,Nağdsız_Bankın_Kartı,Optimal,Elektronika/Məişət,21.26,3.19,Təsdiqləndi,
10056,32,Qadın,1262.0,106,Orta,2,2524.0,821.3,Yoxdur,0.0,2655.28,44,0,0586843902252,2025-04-29 19:33:50.315001,33.41,Nağdsız_Bankın_Kartı,Lukoil,YDM,5.1,0.76,Təsdiqləndi,
10011,54,Kişi,3182.0,300,Aşağı,4,9546.0,2277.84,Yoxdur,0.0,35253.94,52,0,3545279313448,2025-07-29 19:48:43.134106,188.73,Nağd,Uber,Nəqliyyat,28.79,2.88,İmtina edildi,Müddət keçib
10061,26,Kişi,1471.0,73,Aşağı,2,2206.5,1253.46,Yoxdur,0.0,4465.84,62,0,2369238707992,2025-08-11 14:11:11.517569,82.77,Nağd,Neptun,Supermarket,12.63,1.26,Təsdiqləndi,
10011,54,Kişi,3182.0,300,Aşağı,4,9546.0,2277.84,Yoxdur,0.0,35253.94,52,0,5022026683302,2025-04-30 20:00:09.958908,140.83,Nağd,KFC,Restoran/Kafe,21.48,2.15,Təsdiqləndi,
10046,47,Qadın,2567.0,51,Aşağı,1,7701.0,4956.76,Yoxdur,0.0,35656.72,48,0,8106960958935,2025-07-01 21:00:30.151940,65.14,Nağdsız_Bankın_Kartı,Bir-İki Dönər,Restoran/Kafe,9.94,1.49,Təsdiqləndi,
10026,40,Kişi,3334.0,109,Aşağı,1,10002.0,1472.5,Yoxdur,0.0,23166.74,33,0,4236222461863,2025-04-16 18:31:17.217100,84.41,Nağdsız_Başqa_Kart,28 Cinema,Əyləncə/Asudə Vaxt,12.88,1.93,Gözləmədə,
10077,33,Kişi,,158,Aşağı,2,3679.5,2916.39,Yoxdur,0.0,7735.43,66,0,0928687731022,2025-09-25 03:30:55.963116,38.87,Nağdsız_Bankın_Kartı,Bir-İki Dönər,Restoran/Kafe,5.93,0.89,Təsdiqləndi,
10018,37,Kişi,835.0,182,Orta,1,1670.0,221.94,Yoxdur,0.0,874.52,20,0,9386548698050,2025-04-15 07:04:22.629881,30.19,Nağdsız_Başqa_Kart,KFC,Restoran/Kafe,4.61,0.69,Təsdiqləndi,
10039,68,Kişi,609.0,278,Aşağı,2,0.0,0.0,,0.0,2765.07,13,0,3307917987168,2025-05-24 12:53:50.401567,5.0,Nağdsız_Bankın_Kartı,Neptun,Supermarket,0.76,0.11,Təsdiqləndi,
10074,29,Qadın,1956.0,34,Aşağı,1,2934.0,1518.85,Yoxdur,0.0,9748.54,58,0,1816021726748,2025-08-25 06:30:36.905167,43.45,Nağdsız_Bankın_Kartı,DeFacto,Geyim/Ayaqqabı,6.63,0.99,Təsdiqləndi,
10011,54,Kişi,3182.0,300,Aşağı,4,9546.0,2277.84,Yoxdur,0.0,35253.94,52,0,8516175999150,2025-07-16 10:50:43.836307,86.85,Nağdsız_Bankın_Kartı,Mango,Geyim/Ayaqqabı,13.25,1.99,Təsdiqləndi,
10093,33,Qadın,1560.0,82,,2,2340.0,852.84,Yoxdur,0.0,7227.29,47,0,2234146645933,2025-04-16 23:48:57.734114,13.1 AZN,Nağdsız_Bankın_Kartı,Zəfəran Aptek,Aptek,2.0,0.3,Təsdiqləndi,
10074,29,Qadın,1956.0,34,Aşağı,1,2934.0,1518.85,Yoxdur,0.0,9748.54,58,0,3968335054539,2025-07-09 21:53:05.856362,45.92,Nağdsız_Bankın_Kartı,Neptun,Supermarket,7.0,1.05,Təsdiqləndi,
10046,47,Qadın,2567.0,51,Aşağı,1,7701.0,4956.76,Yoxdur,0.0,35656.72,48,0,2053063504616,2025-03-31 06:07:55.099868,284.41,Nağdsız_Bankın_Kartı,Bir-İki Dönər,Restoran/Kafe,43.38,6.51,Təsdiqləndi,
10011,54,Kişi,3182.0,300,Aşağı,4,9546.0,2277.84,Yoxdur,0.0,35253.94,52,0,7978297994511,2025-08-02 11:31:17.719506,99.15,Nağdsız_Bankın_Kartı,Neptun,Supermarket,15.12,2.27,Təsdiqləndi,
10081,28,Kişi,2308.0,42,Aşağı,4,3462.0,1952.21,Yoxdur,0.0,10794.41,60,0,1571453033361,2025-06-01 12:53:12.052901,15.48,Nağdsız_Bankın_Kartı,LC Waikiki,Geyim/Ayaqqabı,2.36,0.35,Təsdiqləndi,
10052,46,Kişi,2511.0,129,,3,7533.0,2393.24,Yoxdur,0.0,18233.19,45,0,3822002428434,2025-07-25 17:50:13.702292,52.86,Nağdsız_Bankın_Kartı,Mado,Restoran/Kafe,8.06,1.21,Təsdiqləndi,
10031,42,Kişi,1940.0,51,Orta,2,3880.0,0.0,Yoxdur,0.0,5779.89,37,0,0116765468682,2025-07-01 16:12:13.514554,34.88,Nağd,Bir-İki Dönər,Restoran/Kafe,5.32,0.53,Təsdiqləndi,
10011,54,Kişi,3182.0,300,Aşağı,4,9546.0,2277.84,Yoxdur,0.0,35253.94,52,0,5107792069625,2025-09-05 09:12:58.349412,375.93,Nağd,KFC,Restoran/Kafe,57.35,5.74,Təsdiqləndi,
10011,54,Kişi,3182.0,300,Aşağı,4,9546.0,2277.84,Yoxdur,0.0,35253.94,52,0,3143850581137,2025-08-20 07:13:48.575902,49.01,Nağdsız_Bankın_Kartı,ZARA,Geyim/Ayaqqabı,7.48,1.12,Təsdiqləndi,
10011,54,Kişi,3182.0,300,Aşağı,4,9546.0,2277.84,Yoxdur,0.0,35253.94,52,0,5335965771619,2025-05-15 11:07:57.737871,61.25 AZN,Nağdsız_Bankın_Kartı,Bravo,Supermarket,9.34,1.4,Təsdiqləndi,
10037,38,Kişi,1171.0,164,Orta,2,2342.0,917.83,Aktiv,466.71,2433.63,37,0,9922455955822,2025-08-24 01:13:25.636079,36.53,Nağdsız_Bankın_Kartı,Bravo,Supermarket,5.57,0.84,Təsdiqləndi,
10011,54,Kişi,3182.0,300,Aşağı,4,9546.0,2277.84,Yoxdur,0.0,35253.94,52,0,2038223323812,2025-04-26 06:04:13.262371,99.4,Nağdsız_Bankın_Kartı,KFC,Restoran/Kafe,15.16,2.27,Təsdiqləndi,
10052,46,Kişi,2511.0,129,Aşağı,3,7533.0,2393.24,Yoxdur,0.0,18233.19,45,0,3934345452212,2025-07-31 21:34:37.951994,63.08 AZN,Nağdsız_Başqa_Kart,Mango,Geyim/Ayaqqabı,9.62,1.44,Təsdiqləndi,
10058,46,Qadın,3052.0,88,Aşağı,3,9156.0,3217.52,Yoxdur,0.0,42250.7,56,0,9120329059646,2025-07-05 00:10:18.568399,143.31,Nağdsız_Bankın_Kartı,Favorit,Supermarket,21.86,3.28,Təsdiqləndi,
10046,47,Qadın,2567.0,51,Aşağı,1,7701.0,4956.76,Yoxdur,0.0,35656.72,48,0,8771333054051,2025-04-20 07:52:32.695734,62.26,Nağd,KFC,Restoran/Kafe,9.5,0.95,Təsdiqləndi,
10022,44,Qadın,2792.0,3,Aşağı,3,8376.0,5787.5,Yoxdur,0.0,25146.61,57,0,5574866072574,2025-08-11 03:26:41.137384,99.34,Nağdsız_Başqa_Kart,Neptun,Supermarket,15.15,2.27,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,3423769874269,2025-04-29 08:22:56.068797,198.16,Nağdsız_Bankın_Kartı,Coffeesta,Restoran/Kafe,30.23,4.53,Təsdiqləndi,
10013,38,Kişi,3018.0,188,Aşağı,1,9054.0,0.0,Yoxdur,0.0,18187.02,59,0,0253594447859,2025-08-13 22:46:56.293240,103.42,Nağdsız_Başqa_Kart,Neptun,Supermarket,15.78,2.37,Təsdiqləndi,
10058,46,Qadın,3052.0,88,Aşağı,3,9156.0,3217.52,Yoxdur,0.0,42250.7,56,0,4543440846622,2025-06-30 07:04:06.290048,177.95 AZN,Nağdsız_Bankın_Kartı,Favorit,Supermarket,27.14,4.07,Təsdiqləndi,
10023,34,Kişi,1800.0,26,Aşağı,4,2700.0,404.67,Aktiv,593.32,6588.82,61,0,8612200300016,2025-09-04 05:44:15.721578,62.81,Nağdsız_Bankın_Kartı,Nike Store,Geyim/Ayaqqabı,9.58,1.44,Təsdiqləndi,
10014,23,Kişi,1440.0,58,Aşağı,3,2160.0,0.0,Aktiv,583.16,2242.2,57,0,9436532839983,2025-06-18 04:30:59.464856,11.82,Nağdsız_Başqa_Kart,Baku Electronics,Elektronika/Məişət,1.8,0.27,Gözləmədə,
10050,34,Kişi,1655.0,141,Orta,1,3310.0,1811.33,Yoxdur,0.0,2142.25,28,0,4002061451809,2025-04-25 09:31:29.573131,58.24,Nağd,,Kommunal/Telekommunikasiya,8.88,0.89,Təsdiqləndi,
10022,44,Qadın,2792.0,3,Aşağı,3,8376.0,5787.5,Yoxdur,0.0,25146.61,57,0,6821444251031,2025-09-08 22:23:02.668926,101.83,Nağdsız_Bankın_Kartı,LC Waikiki,Geyim/Ayaqqabı,15.53,2.33,Təsdiqləndi,
10090,38,Kişi,1857.0,88,Orta,4,3714.0,0.0,Aktiv,636.01,5545.23,50,0,0531529454419,2025-05-02 23:10:15.829673,61.02,Nağdsız_Başqa_Kart,Bravo,Supermarket,9.31,1.4,Təsdiqləndi,
10058,46,Qadın,3052.0,88,Aşağı,3,9156.0,3217.52,Yoxdur,0.0,42250.7,56,0,9931751760136,2025-06-24 14:13:46.469601,67.87,Nağdsız_Bankın_Kartı,Socar,YDM,10.35,1.55,Təsdiqləndi,
10026,40,Kişi,3334.0,109,Aşağı,1,10002.0,1472.5,Yoxdur,0.0,23166.74,33,0,5764306138633,2025-07-02 07:56:54.019039,108.46,Nağdsız_Bankın_Kartı,Socar,YDM,16.54,2.48,Təsdiqləndi,
10026,40,Kişi,3334.0,109,Aşağı,1,10002.0,1472.5,Yoxdur,0.0,23166.74,33,0,6917109892679,2025-03-29 23:05:58.876144,185.72,Nağdsız_Bankın_Kartı,Baku Electronics,Elektronika/Məişət,28.33,4.25,Təsdiqləndi,
